GO_ID,Term,Category,p-value,FDR,Fold Enrichment,Ratio in Study,Ratio in Population
GO:0015825,L-serine transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0015968,stringent response,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0042939,tripeptide transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:1902344,negative regulation of maltose transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0050920,regulation of chemotaxis,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0042906,xanthine transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0032150,ubiquinone biosynthetic process from chorismate,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0032359,provirus excision,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0055086,nucleobase-containing small molecule metabolic process,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0051782,negative regulation of cell division,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0071474,cellular hyperosmotic response,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0030388,"fructose 1,6-bisphosphate metabolic process",BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:1904823,purine nucleobase transmembrane transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0006002,fructose 6-phosphate metabolic process,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0072344,rescue of stalled ribosome,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0015764,N-acetylglucosamine transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0015808,L-alanine transport,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:0019854,L-ascorbic acid catabolic process,BP,0.4506033186573204,1.0,e,"(1, 500)","(4, 3597)"
GO:2000143,negative regulation of DNA-templated transcription initiation,BP,0.45303438712553906,1.0,e,"(3, 500)","(15, 3597)"
GO:0098869,cellular oxidant detoxification,BP,0.47870427408598437,1.0,e,"(3, 500)","(16, 3597)"
GO:0006260,DNA replication,BP,0.48991379868218216,1.0,e,"(7, 500)","(40, 3597)"
GO:0015833,peptide transport,BP,0.48991379868218216,1.0,e,"(7, 500)","(40, 3597)"
GO:0016226,iron-sulfur cluster assembly,BP,0.5102912044359983,1.0,e,"(4, 500)","(20, 3597)"
GO:0089718,amino acid import across plasma membrane,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0009165,nucleotide biosynthetic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0033554,cellular response to stress,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:1990169,stress response to copper ion,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0006152,purine nucleoside catabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0017038,protein import,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0019301,rhamnose catabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0015940,pantothenate biosynthetic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0002143,tRNA wobble position uridine thiolation,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0019740,nitrogen utilization,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0016114,terpenoid biosynthetic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0071470,cellular response to osmotic stress,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0033194,response to hydroperoxide,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0006565,L-serine catabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0019317,fucose catabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0000731,DNA synthesis involved in DNA repair,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0098711,iron ion import across plasma membrane,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0006108,malate metabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0034628,'de novo' NAD biosynthetic process from aspartate,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0006354,DNA-templated transcription elongation,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0006206,pyrimidine nucleobase metabolic process,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0097428,protein maturation by iron-sulfur cluster transfer,BP,0.5270570733668499,1.0,e,"(1, 500)","(5, 3597)"
GO:0009432,SOS response,BP,0.5794767737628417,1.0,e,"(5, 500)","(28, 3597)"
GO:0006788,heme oxidation,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0006212,uracil catabolic process,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:1905039,carboxylic acid transmembrane transport,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0051453,regulation of intracellular pH,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0051454,intracellular pH elevation,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0006289,nucleotide-excision repair,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0042594,response to starvation,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0031119,tRNA pseudouridine synthesis,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0009266,response to temperature stimulus,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0015774,polysaccharide transport,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0030244,cellulose biosynthetic process,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0006972,hyperosmotic response,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0009243,O antigen biosynthetic process,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0042355,L-fucose catabolic process,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:1903785,L-valine transmembrane transport,BP,0.5928898860941813,1.0,e,"(1, 500)","(6, 3597)"
GO:0061077,chaperone-mediated protein folding,BP,0.6096950134614256,1.0,e,"(5, 500)","(31, 3597)"
GO:0019521,D-gluconate metabolic process,BP,0.6382391691151831,1.0,e,"(2, 500)","(10, 3597)"
GO:0070301,cellular response to hydrogen peroxide,BP,0.6382391691151831,1.0,e,"(2, 500)","(10, 3597)"
GO:0017004,cytochrome complex assembly,BP,0.6382391691151831,1.0,e,"(2, 500)","(10, 3597)"
GO:0006006,glucose metabolic process,BP,0.6574214690968647,1.0,e,"(2, 500)","(11, 3597)"
GO:0006298,mismatch repair,BP,0.6574214690968647,1.0,e,"(2, 500)","(11, 3597)"
GO:0008299,isoprenoid biosynthetic process,BP,0.6574214690968647,1.0,e,"(2, 500)","(11, 3597)"
GO:1902021,regulation of bacterial-type flagellum-dependent cell motility,BP,0.6574214690968647,1.0,e,"(2, 500)","(11, 3597)"
GO:0006007,glucose catabolic process,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0019752,carboxylic acid metabolic process,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0046718,symbiont entry into host cell,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0006629,lipid metabolic process,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0006777,Mo-molybdopterin cofactor biosynthetic process,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0009306,protein secretion,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0001522,pseudouridine synthesis,BP,0.6782822314359951,1.0,e,"(2, 500)","(12, 3597)"
GO:0042938,dipeptide transport,BP,0.6999843459030507,1.0,e,"(2, 500)","(13, 3597)"
GO:0034599,cellular response to oxidative stress,BP,0.6999843459030507,1.0,e,"(2, 500)","(13, 3597)"
GO:0010447,response to acidic pH,BP,0.6999843459030507,1.0,e,"(2, 500)","(13, 3597)"
GO:1902600,proton transmembrane transport,BP,0.7016613172942945,1.0,e,"(9, 500)","(58, 3597)"
GO:0008654,phospholipid biosynthetic process,BP,0.7211065156134118,1.0,e,"(3, 500)","(17, 3597)"
GO:0000725,recombinational repair,BP,0.7211065156134118,1.0,e,"(3, 500)","(17, 3597)"
GO:0071555,cell wall organization,BP,0.736252307337113,1.0,e,"(11, 500)","(74, 3597)"
GO:0009636,response to toxic substance,BP,0.7698247107553576,1.0,e,"(4, 500)","(25, 3597)"
GO:0009244,lipopolysaccharide core region biosynthetic process,BP,0.7698247107553576,1.0,e,"(4, 500)","(25, 3597)"
GO:0016310,phosphorylation,BP,0.811990162770309,1.0,e,"(22, 500)","(153, 3597)"
GO:0006974,DNA damage response,BP,0.8275075463306312,1.0,e,"(27, 500)","(186, 3597)"
GO:0070689,L-threonine catabolic process to propionate,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0022611,dormancy process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0051603,proteolysis involved in protein catabolic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0015803,branched-chain amino acid transport,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0015823,phenylalanine transport,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0035429,gluconate transmembrane transport,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0046177,D-gluconate catabolic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0009451,RNA modification,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0006402,mRNA catabolic process,BP,1.0,1.0,e,"(2, 500)","(14, 3597)"
GO:0010165,response to X-ray,BP,1.0,1.0,e,"(2, 500)","(14, 3597)"
GO:0034605,cellular response to heat,BP,1.0,1.0,e,"(2, 500)","(14, 3597)"
GO:0051276,chromosome organization,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0009253,peptidoglycan catabolic process,BP,1.0,1.0,e,"(2, 500)","(14, 3597)"
GO:0008615,pyridoxine biosynthetic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0006269,"DNA replication, synthesis of primer",BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0009231,riboflavin biosynthetic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0007059,chromosome segregation,BP,1.0,1.0,e,"(2, 500)","(14, 3597)"
GO:0006783,heme biosynthetic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0030163,protein catabolic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0006308,DNA catabolic process,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0006313,DNA transposition,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0098656,monoatomic anion transmembrane transport,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
GO:0032297,negative regulation of DNA-templated DNA replication initiation,BP,1.0,1.0,e,"(1, 500)","(7, 3597)"
